poem_id,author,song_title,rank,lemma,tfidf_score
789,Пијан Славеј,КОРЕЊА,3,дрвје,0.2719
789,Пијан Славеј,КОРЕЊА,4,сонува,0.2515
789,Пијан Славеј,КОРЕЊА,5,малку,0.2323
789,Пијан Славеј,КОРЕЊА,6,никогаш,0.2274
789,Пијан Славеј,КОРЕЊА,7,живее,0.2247
789,Пијан Славеј,КОРЕЊА,8,толку,0.2127
789,Пијан Славеј,КОРЕЊА,9,измелезен,0.2112
789,Пијан Славеј,КОРЕЊА,10,искалемен,0.2112
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,1,година,0.6536
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,2,разлистува,0.1835
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,3,ток,0.1835
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,4,ок,0.1735
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,5,папсува,0.1735
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,6,разгранува,0.1735
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,7,расцветува,0.1735
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,8,ниско,0.1664
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,9,редовно,0.1664
790,Пијан Славеј,ЗАБРАНЕТО ОВОШЈЕ,10,бесцелно,0.1608
791,Пијан Славеј,СВРЗАНИ САДОВИ,1,двотактно,0.3427
791,Пијан Славеј,СВРЗАНИ САДОВИ,2,пумпа,0.3427
791,Пијан Славеј,СВРЗАНИ САДОВИ,3,крвен,0.3106
791,Пијан Славеј,СВРЗАНИ САДОВИ,4,подеднакво,0.2847
791,Пијан Славеј,СВРЗАНИ САДОВИ,5,сад,0.2597
791,Пијан Славеј,СВРЗАНИ САДОВИ,6,твој,0.2581
791,Пијан Славеј,СВРЗАНИ САДОВИ,7,јад,0.2464
791,Пијан Славеј,СВРЗАНИ САДОВИ,8,чука,0.241
791,Пијан Славеј,СВРЗАНИ САДОВИ,9,мој,0.2253
791,Пијан Славеј,СВРЗАНИ САДОВИ,10,дели,0.2064
792,Пијан Славеј,РАСИПИКУЌА,1,кец,0.3624
792,Пијан Славеј,РАСИПИКУЌА,2,уба,0.3624
792,Пијан Славеј,РАСИПИКУЌА,3,рака,0.2848
792,Пијан Славеј,РАСИПИКУЌА,4,карта,0.279
792,Пијан Славеј,РАСИПИКУЌА,5,после,0.2473
792,Пијан Славеј,РАСИПИКУЌА,6,греојте,0.1812
792,Пијан Славеј,РАСИПИКУЌА,7,десетка,0.1812
792,Пијан Славеј,РАСИПИКУЌА,8,запие,0.1812
792,Пијан Славеј,РАСИПИКУЌА,9,кива,0.1812
792,Пијан Славеј,РАСИПИКУЌА,10,мастика,0.1812
793,Пијан Славеј,НЕДОПРЕНА,1,важи,0.497
793,Пијан Славеј,НЕДОПРЕНА,2,прероден,0.2742
793,Пијан Славеј,НЕДОПРЕНА,3,недопрен,0.2485
793,Пијан Славеј,НЕДОПРЕНА,4,исправи,0.2228
793,Пијан Славеј,НЕДОПРЕНА,5,удави,0.2228
793,Пијан Славеј,НЕДОПРЕНА,6,среди,0.1972
793,Пијан Славеј,НЕДОПРЕНА,7,тежи,0.1908
793,Пијан Славеј,НЕДОПРЕНА,8,само,0.1842
793,Пијан Славеј,НЕДОПРЕНА,9,излезе,0.1792
793,Пијан Славеј,НЕДОПРЕНА,10,назад,0.1778
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,1,предочен,0.4062
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,2,препознае,0.2994
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,3,убавина,0.2318
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,4,некогаш,0.1651
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,5,падне,0.1516
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,6,антиперископски,0.1354
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,7,аџилак,0.1354
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,8,бараба,0.1354
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,9,бербеник,0.1354
794,Пијан Славеј,КАКО ДА ПРЕПОЗНАЕШ ПРЕДОЧЕНА УБАВИНА,10,изложбен,0.1354
795,Пијан Славеј,МОЛИТВА,1,смисла,0.2661
795,Пијан Славеј,МОЛИТВА,2,спие,0.2395
795,Пијан Славеј,МОЛИТВА,3,екстрасистола,0.2196
795,Пијан Славеј,МОЛИТВА,4,извики,0.2196
795,Пијан Славеј,МОЛИТВА,5,обратен,0.2196
795,Пијан Славеј,МОЛИТВА,6,пеана,0.2196
795,Пијан Славеј,МОЛИТВА,7,пратки,0.2196
795,Пијан Славеј,МОЛИТВА,8,скокотне,0.2196
795,Пијан Славеј,МОЛИТВА,9,смислен,0.2196
795,Пијан Славеј,МОЛИТВА,10,тогаш,0.2102
796,Пијан Славеј,ПАРФЕМ,1,прашање,0.3861
796,Пијан Славеј,ПАРФЕМ,2,сеќавање,0.323
796,Пијан Славеј,ПАРФЕМ,3,смел,0.2821
796,Пијан Славеј,ПАРФЕМ,4,пее,0.2709
796,Пијан Славеј,ПАРФЕМ,5,промена,0.2442
796,Пијан Славеј,ПАРФЕМ,6,заборави,0.2256
796,Пијан Славеј,ПАРФЕМ,7,врти,0.2096
796,Пијан Славеј,ПАРФЕМ,8,чуе,0.2096
796,Пијан Славеј,ПАРФЕМ,9,љубов,0.1994
796,Пијан Славеј,ПАРФЕМ,10,вљубенично,0.1698
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,1,дојде,0.4515
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,2,ведар,0.2961
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,3,види,0.2889
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,4,календарски,0.2105
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,5,ластовик,0.2105
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,6,молскавицa,0.2105
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,7,ожари,0.2105
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,8,предвесник,0.2105
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,9,испразни,0.1908
797,Пијан Славеј,ЕДНА ВЕДРА НОЌ,10,расцути,0.1845
798,Пијан Славеј,НЕЖНОСТ,1,лира,0.398
798,Пијан Славеј,НЕЖНОСТ,2,орфеј,0.398
798,Пијан Славеј,НЕЖНОСТ,3,зјапа,0.3848
798,Пијан Славеј,НЕЖНОСТ,4,продолжи,0.338
798,Пијан Славеј,НЕЖНОСТ,5,нежност,0.3158
798,Пијан Славеј,НЕЖНОСТ,6,умре,0.2847
798,Пијан Славеј,НЕЖНОСТ,7,малку,0.2415
798,Пијан Славеј,НЕЖНОСТ,8,пее,0.2336
798,Пијан Славеј,НЕЖНОСТ,9,тежок,0.2308
798,Пијан Славеј,НЕЖНОСТ,10,тогаш,0.2101
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,1,последен,0.1868
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,2,матен,0.1603
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,3,сѐ,0.1485
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,4,ѕид,0.1293
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,5,ака,0.1127
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,6,безопасен,0.1127
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,7,бечва,0.1127
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,8,богдан,0.1127
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,9,бричен,0.1127
799,Пијан Славеј,АТЛАНТИДА НА МЕРАКОТ,10,валцер,0.1127
800,Пијан Славеј,ПЛЕСОК,1,празнење,0.342
800,Пијан Славеј,ПЛЕСОК,2,дожд,0.2797
800,Пијан Славеј,ПЛЕСОК,3,капка,0.1952
800,Пијан Славеј,ПЛЕСОК,4,жива-вода,0.171
800,Пијан Славеј,ПЛЕСОК,5,изнагали,0.171
800,Пијан Славеј,ПЛЕСОК,6,одлежан,0.171
800,Пијан Славеј,ПЛЕСОК,7,отстојан,0.171
800,Пијан Славеј,ПЛЕСОК,8,просветление,0.171
800,Пијан Славеј,ПЛЕСОК,9,славејавление,0.171
800,Пијан Славеј,ПЛЕСОК,10,забревтан,0.1617
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,1,музика,0.3902
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,2,болка,0.3876
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,3,носи,0.3311
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,4,свирач,0.2567
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,5,само,0.2378
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,6,свирка,0.2257
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,7,рака,0.2226
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,8,милост,0.2147
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,9,љубовник,0.1851
801,Пијан Славеј,МУЗИКАТА В РАЦЕ,10,затегнат,0.1416
802,Пијан Славеј,ЛУТА,1,разигрува,0.2606
802,Пијан Славеј,ЛУТА,2,ракава,0.2606
802,Пијан Славеј,ЛУТА,3,исчекување,0.2464
802,Пијан Славеј,ЛУТА,4,мирува,0.2464
802,Пијан Славеј,ЛУТА,5,простување,0.2464
802,Пијан Славеј,ЛУТА,6,свежо,0.2464
802,Пијан Славеј,ЛУТА,7,однадвор,0.2118
802,Пијан Славеј,ЛУТА,8,совршен,0.2118
802,Пијан Славеј,ЛУТА,9,момент,0.2077
802,Пијан Славеј,ЛУТА,10,колк,0.204
803,Пијан Славеј,КАЛЕМЕЊЕ,1,тамбура,0.4121
803,Пијан Славеј,КАЛЕМЕЊЕ,2,круша,0.3907
803,Пијан Славеј,КАЛЕМЕЊЕ,3,благадуша,0.3135
803,Пијан Славеј,КАЛЕМЕЊЕ,4,бушав,0.2964
803,Пијан Славеј,КАЛЕМЕЊЕ,5,песна,0.1859
803,Пијан Славеј,КАЛЕМЕЊЕ,6,грло,0.1856
803,Пијан Славеј,КАЛЕМЕЊЕ,7,певецец,0.1568
803,Пијан Славеј,КАЛЕМЕЊЕ,8,сој,0.1568
803,Пијан Славеј,КАЛЕМЕЊЕ,9,гуша,0.1482
803,Пијан Славеј,КАЛЕМЕЊЕ,10,жеднее,0.1482
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,1,трипати,0.3802
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,2,праша,0.2629
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,3,година,0.2046
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,4,зазелен,0.2011
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,5,запролети,0.2011
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,6,колеба,0.2011
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,7,оттргне,0.2011
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,8,оттурне,0.2011
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,9,препрашува,0.2011
804,Пијан Славеј,ПРАШАЈ МЕ СТОПАТИ СТОПАТИ ЌЕ ПОВТОРАМ,10,пререче,0.2011
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,1,стриптизетски,0.3974
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,2,свири,0.3302
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,3,тупан,0.2649
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,4,орда,0.2504
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,5,бесвест,0.2401
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,6,орa,0.2322
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,7,мома,0.176
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,8,брлаје,0.1325
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,9,викториски,0.1325
805,Пијан Славеј,АЈ ШТО МИ СЕ СВИРАТ,10,деверица,0.1325
806,Пијан Славеј,МАРШ!,1,десен,0.4727
806,Пијан Славеј,МАРШ!,2,лев,0.4346
806,Пијан Славеј,МАРШ!,3,рима,0.2749
806,Пијан Славеј,МАРШ!,4,плукне,0.2476
806,Пијан Славеј,МАРШ!,5,хор,0.2476
806,Пијан Славеј,МАРШ!,6,клетнички,0.1454
806,Пијан Славеј,МАРШ!,7,олути,0.1454
806,Пијан Славеј,МАРШ!,8,патос,0.1454
806,Пијан Славеј,МАРШ!,9,почетен,0.1454
806,Пијан Славеј,МАРШ!,10,разурлан,0.1454
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,1,ист,0.3156
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,2,белец,0.2869
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,3,прскалка,0.2869
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,4,цигански,0.2869
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,5,бања,0.2601
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,6,прекор,0.2286
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,7,време,0.2246
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,8,вода,0.2213
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,9,вена,0.2209
807,Пијан Славеј,ПЕЕЊЕ ПОД ТУШ,10,пече,0.2175
808,Пијан Славеј,ПЕПЕЛАШКА,1,бестелесно,0.3332
808,Пијан Славеј,ПЕПЕЛАШКА,2,пливање,0.3332
808,Пијан Славеј,ПЕПЕЛАШКА,3,тричетврти-ноќ,0.3332
808,Пијан Славеј,ПЕПЕЛАШКА,4,грбно,0.315
808,Пијан Славеј,ПЕПЕЛАШКА,5,лебдее,0.302
808,Пијан Славеј,ПЕПЕЛАШКА,6,прекор,0.2655
808,Пијан Славеј,ПЕПЕЛАШКА,7,погледне,0.2396
808,Пијан Славеј,ПЕПЕЛАШКА,8,лесно,0.2233
808,Пијан Славеј,ПЕПЕЛАШКА,9,праша,0.2178
808,Пијан Славеј,ПЕПЕЛАШКА,10,ѕвезден,0.2144
809,Пијан Славеј,ЗБОГУМ,1,гаќичка,0.4503
809,Пијан Славеј,ЗБОГУМ,2,ветре,0.3741
809,Пијан Славеј,ЗБОГУМ,3,вее,0.3319
809,Пијан Славеј,ЗБОГУМ,4,вели,0.2455
809,Пијан Славеј,ЗБОГУМ,5,заклави,0.2251
809,Пијан Славеј,ЗБОГУМ,6,хронично,0.2251
809,Пијан Славеј,ЗБОГУМ,7,болештина,0.1973
809,Пијан Славеј,ЗБОГУМ,8,бел,0.1928
809,Пијан Славеј,ЗБОГУМ,9,милно,0.1917
809,Пијан Славеј,ЗБОГУМ,10,сношти,0.1917
810,Пијан Славеј,ПОЛИГРАФ,1,излаже,0.3321
810,Пијан Славеј,ПОЛИГРАФ,2,испита,0.3321
810,Пијан Славеј,ПОЛИГРАФ,3,полиграф,0.3321
810,Пијан Славеј,ПОЛИГРАФ,4,потисне,0.3321
810,Пијан Славеј,ПОЛИГРАФ,5,истисне,0.3139
810,Пијан Славеј,ПОЛИГРАФ,6,библија,0.301
810,Пијан Славеј,ПОЛИГРАФ,7,рака,0.261
810,Пијан Славеј,ПОЛИГРАФ,8,јаве,0.2481
810,Пијан Славеј,ПОЛИГРАФ,9,стави,0.2361
810,Пијан Славеј,ПОЛИГРАФ,10,гол,0.2
811,Пијан Славеј,ВИНОВЕН,1,совест,0.3647
811,Пијан Славеј,ВИНОВЕН,2,може,0.2401
811,Пијан Славеј,ВИНОВЕН,3,неподмитлив,0.2243
811,Пијан Славеј,ВИНОВЕН,4,помилување,0.2243
811,Пијан Славеј,ВИНОВЕН,5,порота,0.2243
811,Пијан Славеј,ВИНОВЕН,6,толчи,0.2243
811,Пијан Славеј,ВИНОВЕН,7,цркне,0.2243
811,Пијан Славеј,ВИНОВЕН,8,исчисти,0.2121
811,Пијан Славеј,ВИНОВЕН,9,отфрлање,0.2121
811,Пијан Славеј,ВИНОВЕН,10,судија,0.2121
812,Пијан Славеј,НЕ ГО БАРАЈ ТОА ОД МЕНЕ,1,чевел,0.3813
812,Пијан Славеј,НЕ ГО БАРАЈ ТОА ОД МЕНЕ,2,чекори,0.3745
812,Пијан Славеј,НЕ ГО БАРАЈ ТОА ОД МЕНЕ,3,одвратен,0.2393
812,Пијан Славеј,НЕ ГО БАРАЈ ТОА ОД МЕНЕ,4,собуј,0.2393
812,Пијан Славеј,НЕ ГО БАРАЈ ТОА ОД МЕНЕ,5,шутка,0.2393
812,Пијан Славеј,НЕ ГО БАРАЈ ТОА ОД МЕНЕ,6,барај,0.2262
812,Пијан Славеј,НЕ ГО БАРАЈ ТОА ОД МЕНЕ,7,босоног,0.2262
