author,song_title,word,lemma,pos,xpos,feats
Пијан Славеј,КРСТ,ослови,ослови,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Пијан Славеј,КРСТ,легна,легне,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Пијан Славеј,КРСТ,подаде,подаде,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Пијан Славеј,КРСТ,рака,рака,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,КРСТ,случи,случи,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Пијан Славеј,КРСТ,свртив,сврти,VERB,Vmeia1s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Past
Пијан Славеј,КРСТ,прашам,праша,VERB,Vmeip1s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=1|Polarity=Pos|Tense=Pres
Пијан Славеј,КРСТ,жалица,жалица,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,КРСТ,пелин-мед,пелин-мед,VERB,Vmemp2s-n,Aspect=Perf|Mood=Ind|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Пијан Славеј,КРСТ,даде,даде,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Пијан Славеј,КРСТ,твој,твој,ADJ,As-ms-n,Definite=Ind|Gender=Masc|Number=Sing|Poss=Yes
Пијан Славеј,КРСТ,крстот,крст,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Пијан Славеј,КРСТ,тивко,тивко,ADV,Rgp,Degree=Pos
Пијан Славеј,КРСТ,рече,рече,VERB,Vmeia-s-n,Aspect=Perf|Mood=Ind|Number=Sing|Polarity=Pos|Tense=Past
Пијан Славеј,КРСТ,земи,земи,VERB,Vmemp2s-n,Aspect=Perf|Mood=Imp|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Пијан Славеј,КРСТ,стигмите,стигм,NOUN,Ncmpny,Case=Nom|Definite=Def|Gender=Masc|Number=Plur
Пијан Славеј,КРСТ,земи,земи,VERB,Vmemp2s-n,Aspect=Perf|Mood=Imp|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Пијан Славеј,КРСТ,шајките,шајка,NOUN,Ncfpny,Case=Nom|Definite=Def|Gender=Fem|Number=Plur
Пијан Славеј,КРСТ,твој,твој,ADJ,As-ms-n,Definite=Ind|Gender=Masc|Number=Sing|Poss=Yes
Пијан Славеј,КРСТ,крстот,крст,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Пијан Славеј,КРСТ,одмени,одмени,VERB,Vmemp2s-n,Aspect=Perf|Mood=Imp|Number=Sing|Person=2|Polarity=Pos|Tense=Pres
Пијан Славеј,САМИЦА,песна,песна,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,САМИЦА,пее,пее,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Пијан Славеј,САМИЦА,друг,друг,ADJ,Ag-ms-n,Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,крај,крај,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,светот,свет,NOUN,Ncmsny,Case=Nom|Definite=Def|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,ушите,уво,NOUN,Ncnpny,Case=Nom|Definite=Def|Gender=Neut|Number=Plur
Пијан Славеј,САМИЦА,тука,тука,ADV,Rgp,Degree=Pos|PronType=Dem
Пијан Славеј,САМИЦА,глуви,глува,ADJ,Afp-p-n,Definite=Ind|Degree=Pos|Number=Plur
Пијан Славеј,САМИЦА,цело,цел,ADJ,Afpns-n,Definite=Ind|Degree=Pos|Gender=Neut|Number=Sing
Пијан Славеј,САМИЦА,лето,лето,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Пијан Славеј,САМИЦА,камен,камен,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,себеотфрлен,себеотфрлен,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,копиле,копиле,NOUN,Ncnsnn,Case=Nom|Definite=Ind|Gender=Neut|Number=Sing
Пијан Славеј,САМИЦА,проблем,проблем,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,осамен,осамен,ADJ,Afpms-n,Definite=Ind|Degree=Pos|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,самица,самица,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,САМИЦА,сама,сам,ADJ,Ag-fs-n,Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,САМИЦА,ѕвезда,ѕвезда,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,САМИЦА,даница,даница,PROPN,Npfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,САМИЦА,ко,ко,ADJ,Ag----n,Definite=Ind|Degree=Pos|Number=Sing
Пијан Славеј,САМИЦА,филм,филм,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,сјајно,сјајно,ADV,Rgp,Degree=Pos
Пијан Славеј,САМИЦА,отвора,отвора,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Пијан Славеј,САМИЦА,после,после,ADV,Rgp,Degree=Pos
Пијан Славеј,САМИЦА,проаѓа,проаѓа,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Пијан Славеј,САМИЦА,збор,збор,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,свиѓа,свиѓа,VERB,Vmpip3s-n,Aspect=Prog|Mood=Ind|Number=Sing|Person=3|Polarity=Pos|Tense=Pres
Пијан Славеј,САМИЦА,речник,речник,NOUN,Ncmsnn,Case=Nom|Definite=Ind|Gender=Masc|Number=Sing
Пијан Славеј,САМИЦА,стиснал,стисне,VERB,Vmeic-smn,Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Polarity=Pos
Пијан Славеј,САМИЦА,мисла,мисла,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
Пијан Славеј,САМИЦА,тогаш,тогаш,ADV,Rgp,Degree=Pos|PronType=Dem
Пијан Славеј,САМИЦА,смисла,смисла,NOUN,Ncfsnn,Case=Nom|Definite=Ind|Gender=Fem|Number=Sing
